season,round,circuit,driver,constructor,grid,position,status
2021,22,yas_marina,gasly,alphatauri,12,5,Finished
2021,22,yas_marina,bottas,mercedes,6,6,Finished
2021,22,yas_marina,norris,mclaren,3,7,Finished
2021,22,yas_marina,alonso,alpine,11,8,Finished
2021,22,yas_marina,ocon,alpine,9,9,Finished
2021,22,yas_marina,leclerc,ferrari,7,10,Finished
2021,22,yas_marina,vettel,aston_martin,15,11,Finished
2021,22,yas_marina,ricciardo,mclaren,10,12,+1 Lap
2021,22,yas_marina,stroll,aston_martin,13,13,+1 Lap
2021,22,yas_marina,mick_schumacher,haas,19,14,+1 Lap
2021,22,yas_marina,perez,red_bull,4,15,Engine
2021,22,yas_marina,latifi,williams,16,16,Accident
2021,22,yas_marina,giovinazzi,alfa,14,17,Gearbox
2021,22,yas_marina,russell,williams,17,18,Gearbox
2021,22,yas_marina,raikkonen,alfa,18,19,Brakes
2021,22,yas_marina,mazepin,haas,20,20,Illness
2022,1,bahrain,leclerc,ferrari,1,1,Finished
2022,1,bahrain,sainz,ferrari,3,2,Finished
2022,1,bahrain,hamilton,mercedes,5,3,Finished
2022,1,bahrain,russell,mercedes,9,4,Finished
2022,1,bahrain,kevin_magnussen,haas,7,5,Finished
2022,1,bahrain,bottas,alfa,6,6,Finished
2022,1,bahrain,ocon,alpine,11,7,Finished
2022,1,bahrain,tsunoda,alphatauri,16,8,Finished
2022,1,bahrain,alonso,alpine,8,9,Finished
2022,1,bahrain,zhou,alfa,15,10,Finished
2022,1,bahrain,mick_schumacher,haas,12,11,Finished
2022,1,bahrain,stroll,aston_martin,19,12,Finished
2022,1,bahrain,albon,williams,14,13,Finished
2022,1,bahrain,ricciardo,mclaren,18,14,Finished
2022,1,bahrain,norris,mclaren,13,15,Finished
2022,1,bahrain,latifi,williams,20,16,Finished
2022,1,bahrain,hulkenberg,aston_martin,17,17,Finished
2022,1,bahrain,perez,red_bull,4,18,Fuel pressure
2022,1,bahrain,max_verstappen,red_bull,2,19,Fuel pressure
2022,1,bahrain,gasly,alphatauri,10,20,Power Unit
2022,2,jeddah,max_verstappen,red_bull,4,1,Finished
2022,2,jeddah,leclerc,ferrari,2,2,Finished
2022,2,jeddah,sainz,ferrari,3,3,Finished
2022,2,jeddah,perez,red_bull,1,4,Finished
2022,2,jeddah,russell,mercedes,6,5,Finished
2022,2,jeddah,ocon,alpine,5,6,Finished
2022,2,jeddah,norris,mclaren,11,7,Finished
2022,2,jeddah,gasly,alphatauri,9,8,Finished
2022,2,jeddah,kevin_magnussen,haas,10,9,Finished
2022,2,jeddah,hamilton,mercedes,15,10,Finished
2022,2,jeddah,zhou,alfa,12,11,Finished
2022,2,jeddah,hulkenberg,aston_martin,17,12,Finished
2022,2,jeddah,stroll,aston_martin,13,13,+1 Lap
2022,2,jeddah,albon,williams,16,14,Collision damage
2022,2,jeddah,bottas,alfa,8,15,Cooling system
2022,2,jeddah,alonso,alpine,7,16,Water pump
2022,2,jeddah,ricciardo,mclaren,14,17,Gearbox
2022,2,jeddah,latifi,williams,18,18,Accident
2022,2,jeddah,tsunoda,alphatauri,19,19,Power Unit
2022,2,jeddah,mick_schumacher,haas,0,20,Withdrew
2022,3,albert_park,leclerc,ferrari,1,1,Finished
2022,3,albert_park,perez,red_bull,3,2,Finished
2022,3,albert_park,russell,mercedes,6,3,Finished
2022,3,albert_park,hamilton,mercedes,5,4,Finished
2022,3,albert_park,norris,mclaren,4,5,Finished
2022,3,albert_park,ricciardo,mclaren,7,6,Finished
2022,3,albert_park,ocon,alpine,8,7,Finished
2022,3,albert_park,bottas,alfa,12,8,Finished
2022,3,albert_park,gasly,alphatauri,11,9,Finished
2022,3,albert_park,albon,williams,20,10,Finished
2022,3,albert_park,zhou,alfa,14,11,Finished
2022,3,albert_park,stroll,aston_martin,19,12,Finished
2022,3,albert_park,mick_schumacher,haas,15,13,+1 Lap
2022,3,albert_park,kevin_magnussen,haas,16,14,+1 Lap
2022,3,albert_park,tsunoda,alphatauri,13,15,+1 Lap
2022,3,albert_park,latifi,williams,18,16,+1 Lap
2022,3,albert_park,alonso,alpine,10,17,+1 Lap
2022,3,albert_park,max_verstappen,red_bull,2,18,Fuel leak
2022,3,albert_park,vettel,aston_martin,17,19,Accident
2022,3,albert_park,sainz,ferrari,9,20,Spun off
2022,4,imola,max_verstappen,red_bull,1,1,Finished
2022,4,imola,perez,red_bull,3,2,Finished
2022,4,imola,norris,mclaren,5,3,Finished
2022,4,imola,russell,mercedes,11,4,Finished
2022,4,imola,bottas,alfa,7,5,Finished
2022,4,imola,leclerc,ferrari,2,6,Finished
2022,4,imola,tsunoda,alphatauri,12,7,Finished
2022,4,imola,vettel,aston_martin,13,8,Finished
2022,4,imola,kevin_magnussen,haas,8,9,Finished
2022,4,imola,stroll,aston_martin,15,10,+1 Lap
2022,4,imola,albon,williams,18,11,+1 Lap
2022,4,imola,gasly,alphatauri,17,12,+1 Lap
2022,4,imola,hamilton,mercedes,14,13,+1 Lap
2022,4,imola,ocon,alpine,16,14,+1 Lap
2022,4,imola,zhou,alfa,0,15,+1 Lap
2022,4,imola,latifi,williams,19,16,+1 Lap
2022,4,imola,mick_schumacher,haas,10,17,+1 Lap
2022,4,imola,ricciardo,mclaren,6,18,+1 Lap
2022,4,imola,alonso,alpine,9,19,Collision damage
2022,4,imola,sainz,ferrari,4,20,Collision
2022,5,miami,max_verstappen,red_bull,3,1,Finished
2022,5,miami,leclerc,ferrari,1,2,Finished
2022,5,miami,sainz,ferrari,2,3,Finished
2022,5,miami,perez,red_bull,4,4,Finished
2022,5,miami,russell,mercedes,12,5,Finished
2022,5,miami,hamilton,mercedes,6,6,Finished
2022,5,miami,bottas,alfa,5,7,Finished
2022,5,miami,ocon,alpine,20,8,Finished
2022,5,miami,albon,williams,18,9,Finished
2022,5,miami,stroll,aston_martin,0,10,Finished
2022,5,miami,alonso,alpine,11,11,Finished
2022,5,miami,tsunoda,alphatauri,9,12,Finished
2022,5,miami,ricciardo,mclaren,14,13,Finished
2022,5,miami,latifi,williams,19,14,Finished
2022,5,miami,mick_schumacher,haas,15,15,Finished
2022,5,miami,kevin_magnussen,haas,16,16,Front wing
2022,5,miami,vettel,aston_martin,0,17,Collision
2022,5,miami,gasly,alphatauri,7,18,Suspension
2022,5,miami,norris,mclaren,8,19,Collision
2022,5,miami,zhou,alfa,17,20,Water leak
2022,6,catalunya,max_verstappen,red_bull,2,1,Finished
2022,6,catalunya,perez,red_bull,5,2,Finished
2022,6,catalunya,russell,mercedes,4,3,Finished
